,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
least,-0.02995183,0.081715465,0.03135035,0.0058897077,0.00071510376,-0.095639214,0.04126742,0.06895336,-0.020979276,-0.02389557,0.0054585184,-0.07077306,0.023096295,0.011923521,-0.0040170453,-0.04576107,0.038380157,-0.039653625,0.0049301623,-0.110243835,0.00061304704,0.050523873,0.039150104,-0.0230891,-0.041342992,-0.010190254,-0.06666173,-0.0441293,-0.060934413,0.017921638,0.06056462,0.06537676,0.0007739641,-0.024961265,-0.0491027,0.07020412,-0.014802528,-0.046979457,-0.044303823,-0.10608905,0.008363014,-0.023133894,-0.029085308,-0.014583709,0.04154198,-0.019962188,-0.025962515,-0.041255742,0.009876544,0.034962825,0.014547799,-0.06718132,-0.048245344,-0.0033607723,-0.057143692,0.027410327,0.051177002,-0.030232944,-0.06859067,-0.009874241,0.013669297,-0.0017108705,-0.022412542,-0.014703305,-0.04690539,0.0428406,0.016621927,0.019183742,-0.06487278,0.068488754,-0.043199398,-0.0036419826,0.047700427,0.022355573,0.023343284,0.017850265,0.0051176143,-0.0383681,-0.06743725,0.057205398,-0.0347714,-0.045732558,-0.038066562,0.071805656,-0.010243833,0.03539404,-0.030421382,0.06065058,0.04468754,0.028736545,0.06677295,0.01979221,-0.020193037,0.036456406,0.09608459,0.052955482,0.003284748,-0.068506174,0.025601974,0.0037312
develop,-0.028616248,0.1066544,0.06227029,-0.0070366696,-0.01739324,-0.13082342,0.06367757,0.09862769,-0.049172953,-0.05090075,-0.0059495717,-0.096577436,0.033429336,0.009070179,-0.012795051,-0.06827163,0.04750497,-0.054288678,0.018382883,-0.17014219,-0.0069341008,0.07265502,0.05074425,-0.03397163,-0.053424455,-0.009484095,-0.09926021,-0.048057467,-0.06281877,0.028687615,0.089400016,0.08987734,0.017899236,-0.012800754,-0.06259132,0.09239665,-0.01905963,-0.0729733,-0.06865512,-0.13897364,0.02054317,-0.036334004,-0.016028443,-0.010560531,0.05286468,-0.039590854,-0.040529147,-0.04649636,0.008832741,0.03278365,0.026997725,-0.101533934,-0.07229062,0.009966395,-0.08136452,0.03582451,0.04952252,-0.021894613,-0.08250911,-0.031627763,0.032313872,-0.022494383,-0.016426135,-0.021371216,-0.08305157,0.05656717,0.030543461,0.01918733,-0.102531284,0.10195622,-0.042334694,-0.008463237,0.06368703,0.01106911,0.024150824,0.020648992,0.028116398,-0.051894642,-0.070978135,0.08794686,-0.047892034,-0.071064204,-0.045407392,0.0981035,0.0005916148,0.0427844,-0.02786793,0.090697676,0.0666207,0.01652983,0.082017444,0.005259389,-0.0052030436,0.046781383,0.13515185,0.07432558,0.0054151798,-0.075771354,0.020328088,0.005955103
un,-0.052035935,0.11935232,0.06691269,-0.0011268032,-0.020152275,-0.15992324,0.07123201,0.12242885,-0.045994204,-0.054948863,-0.014497566,-0.11829105,0.035275254,0.011180487,-0.017383344,-0.09569741,0.060387515,-0.06595729,0.018755123,-0.19207488,-0.004671432,0.09082516,0.052626166,-0.035544083,-0.06311784,-0.016516458,-0.12122155,-0.049733013,-0.084021024,0.03675792,0.09098735,0.10964724,0.009893325,-0.033801485,-0.060696106,0.10159744,-0.013445153,-0.097980596,-0.10225146,-0.15807678,0.031450532,-0.056951858,-0.028525418,-0.02255842,0.08211829,-0.041879848,-0.05393514,-0.07662281,0.01814294,0.05361185,0.028018925,-0.123265535,-0.08641181,0.007971269,-0.097590595,0.046022583,0.06107738,-0.039474502,-0.09403312,-0.029432733,0.027031584,-0.014030417,-0.027559113,-0.029027866,-0.08434383,0.058610793,0.028071504,0.009827017,-0.120916195,0.110379115,-0.0726163,-0.013655867,0.07953091,0.030009408,0.043283157,0.03923239,0.027929826,-0.07009577,-0.09814499,0.10700533,-0.060717504,-0.08727297,-0.06592493,0.13802075,-0.017414425,0.05545515,-0.037870944,0.12317364,0.074402,0.039828427,0.108524114,0.012414617,-0.02133424,0.052682854,0.16131236,0.08151903,0.023304965,-0.105686344,0.0307932,0.017558848
classif,-0.042164125,0.11539106,0.06075248,0.0019081909,-0.00016572828,-0.13589759,0.0642966,0.09046428,-0.05176337,-0.055802293,-0.0012615205,-0.11353895,0.02309872,0.01695762,-0.0032982973,-0.08644337,0.05694205,-0.06476106,0.010369148,-0.16900152,0.013157039,0.08075648,0.037898578,-0.02818706,-0.05302633,0.005513782,-0.116720095,-0.05903034,-0.08598762,0.024137927,0.09281958,0.0934281,0.019096166,-0.03661155,-0.056320775,0.09084198,-0.0040378943,-0.08034127,-0.07961251,-0.13726735,0.02604768,-0.04913875,-0.022389488,-0.002412608,0.0668503,-0.05139803,-0.04979667,-0.061150108,0.011417657,0.049943212,0.022516295,-0.09658341,-0.067124225,0.005715401,-0.09509579,0.042486914,0.07203462,-0.02251873,-0.0845041,-0.027721155,0.026587771,-0.012284577,-0.021434212,-0.035900615,-0.08224565,0.053480607,0.020186042,0.0141817955,-0.11254492,0.09938922,-0.058674857,-0.014109439,0.08408363,0.027674269,0.018797472,0.031765193,0.030905649,-0.054688938,-0.09554091,0.09531795,-0.044217397,-0.086269245,-0.052047472,0.11322621,-0.014542215,0.039470255,-0.0375789,0.11455893,0.060858555,0.03036113,0.10393423,0.005798303,-0.0063639414,0.03399124,0.12817393,0.07059896,0.010370452,-0.08019677,0.03597086,0.02555713
ldc,-0.015186176,0.05959148,0.03790611,-0.0033035246,-0.011806747,-0.087191164,0.036936104,0.05783719,-0.024678512,-0.028109808,-0.0071137445,-0.06454221,0.021887897,0.009070321,-0.01048092,-0.045837913,0.033226237,-0.031307913,0.015893286,-0.11565068,0.014689244,0.04276852,0.025501214,-0.016923198,-0.03403867,3.4762645e-05,-0.059272844,-0.025444474,-0.03891168,0.018931208,0.058065932,0.06772419,0.0030281586,-0.025374938,-0.04594748,0.06937054,-0.0016112258,-0.05257983,-0.0538899,-0.09524509,0.019898664,-0.01974741,-0.020811632,-0.016556619,0.053327907,-0.019648222,-0.01906051,-0.047351766,0.020567054,0.030151442,0.024849605,-0.05809758,-0.050527025,0.0041047307,-0.05133009,0.024991198,0.048094504,-0.012023019,-0.05502148,-0.022081284,0.022112612,-0.01824024,-0.010016592,-0.016354943,-0.058708277,0.032636035,0.009198998,0.004582131,-0.058131125,0.07081769,-0.04230715,-0.012714547,0.04384495,0.022904959,0.028426204,0.015517704,0.01335123,-0.043573048,-0.05095225,0.060327493,-0.029975517,-0.056679986,-0.04756717,0.072364256,-0.014666094,0.026512174,-0.029111551,0.067952804,0.042351432,0.013905552,0.06051287,0.008676977,-0.01667896,0.026479358,0.08710262,0.049942456,0.0015992456,-0.054745343,0.019419422,0.0056878407
lic,-0.019871231,0.029397087,0.0033733088,0.015629137,0.009791264,-0.05006977,0.014078719,0.02900523,-0.02619803,-0.019657118,-0.0019450693,-0.047757696,0.008268682,0.008329637,0.007540922,-0.03513301,0.018253868,-0.012929593,-0.004806921,-0.054106753,0.0052006347,0.032937296,0.02222841,-0.013028756,-0.010847433,0.0024227782,-0.042974833,-0.016664509,-0.01524203,0.008704343,0.02942362,0.02359511,0.0022178805,-0.010099664,-0.012698734,0.02675129,-0.013602536,-0.016994236,-0.033533175,-0.040124953,0.012045576,-0.027526526,-0.007104305,-0.01903902,0.03523519,-0.018355288,-0.012442452,-0.01859224,0.0011551818,0.0032807344,0.0023852235,-0.028957667,-0.021978565,0.00045370383,-0.038615942,0.008698235,0.015400165,-0.01607796,-0.018918818,-0.013187063,0.024626326,-0.018434128,-0.010492194,-0.00064223947,-0.032286476,0.021955656,-0.006213521,-0.0045354706,-0.031337462,0.03337085,-0.02060661,0.006959441,0.014303559,0.014185445,0.009726254,0.008130844,-0.007081764,-0.007822051,-0.021196654,0.029155733,-0.028772434,-0.023200817,-0.008690373,0.04124183,-0.01548572,0.0020582564,-0.022020785,0.04064902,0.010847186,0.014682629,0.0148480525,0.005458124,-0.011596951,0.024795553,0.03293866,0.018610347,-0.009584288,-0.027149752,-0.007719735,0.012371374
liechtenstein,-0.0035265712,0.03126638,0.0038257937,-0.0073713227,0.0037364552,-0.05101291,0.03315562,0.023164015,-0.028310016,-0.016648088,-0.01486052,-0.034700673,0.017275691,0.0043730745,0.0036663155,-0.028505594,0.029068235,-0.01747663,0.01647454,-0.076347426,0.0069510466,0.031027298,0.015147166,-0.024723405,-0.02066699,-0.0008569689,-0.049045667,-0.013364588,-0.022567295,-0.000195572,0.028021855,0.044174638,0.007784878,-0.0197332,-0.012258687,0.02670809,-0.0015091943,-0.035903137,-0.02395714,-0.038058486,0.006013428,-0.004987181,-0.003250716,-0.0111048585,0.023906456,-0.00013595494,-0.01367072,-0.021188438,0.017355666,0.00019139396,0.0016994706,-0.023325615,-0.024191374,-0.011333369,-0.03627264,0.018508319,0.034684315,0.0006731194,-0.018748246,-0.003262394,0.012738521,-0.010810101,-0.012820773,-0.022272024,-0.028321464,0.00083714485,0.012281388,0.0097024115,-0.037922047,0.04593519,-0.012677763,-0.00939759,0.037925027,-0.0033133237,0.019474037,0.0023401761,0.015459934,-0.02470209,-0.02494505,0.039054774,-0.01474345,-0.033263616,-0.02815983,0.05532934,-0.0059350277,0.022176566,-0.025134185,0.034326863,0.036287926,0.010650443,0.022967545,0.016601976,0.008285501,0.012484982,0.036777742,0.03371033,0.0021572697,-0.023239782,0.015168571,-0.003690939
lie,-0.017260866,0.04809621,0.02705509,-0.010215241,-0.00022077684,-0.05010687,0.022762498,0.030422108,-0.024281763,-0.022958687,0.005389911,-0.042540886,0.0013850632,0.0134629905,-0.015196322,-0.035938393,0.029353967,-0.0074676247,0.011794558,-0.06918478,-0.00048412106,0.039398797,0.010528871,-0.00459665,-0.025600469,-0.00070149393,-0.045722682,-0.02458231,-0.015550625,0.014250353,0.042200323,0.017800864,0.0051460452,-0.00666341,-0.018670073,0.050341412,0.0037260242,-0.040953007,-0.029512335,-0.050288916,-0.00606031,-0.016990528,-0.022862507,-0.0019978087,0.037657045,-0.026238918,-0.020440212,-0.025005493,0.00051883544,0.021640874,0.010659169,-0.032355946,-0.018400012,0.011191685,-0.019786397,0.0028284048,0.025975322,-0.014858405,-0.030047046,-0.007291031,0.013411596,-0.0030340052,-0.0026418625,-0.0117454035,-0.04616933,0.01829638,0.011612779,0.0016385965,-0.04466969,0.03168172,-0.018942727,0.0146745825,0.025353001,0.011281186,0.009793679,0.017123701,0.002039256,-0.032613367,-0.023905458,0.025609955,-0.013511386,-0.013970106,-0.026824657,0.03279497,-0.00031465865,0.01751111,-0.025049463,0.043249793,0.04162754,0.016581742,0.0250751,-0.0057236277,-0.0013470218,0.025348019,0.06294799,0.016401997,-0.003013186,-0.024050048,0.0047013424,0.015484059
sri,-0.029765494,0.07258195,0.018880816,0.000503567,-0.0013684889,-0.077080704,0.050299346,0.079453714,-0.02280034,-0.024568085,-0.006823679,-0.07579485,0.009294199,0.0070242593,0.003689214,-0.05596594,0.025878511,-0.027736425,0.026931882,-0.13053718,0.0026375393,0.059644423,0.046472546,-0.016896877,-0.019412544,-0.004943438,-0.05942956,-0.045068685,-0.051082283,0.021050608,0.064150974,0.05065162,0.005589419,-0.024560757,-0.04007104,0.06410382,-0.014074063,-0.051765695,-0.051884882,-0.10051892,0.019194981,-0.022440573,-0.017598014,-0.017969977,0.042300116,-0.036336668,-0.025705442,-0.05461042,0.005174878,0.019855142,0.017574035,-0.05596513,-0.052091412,-0.004661248,-0.06519256,0.02873099,0.053334508,-0.01731934,-0.066097096,-0.01531149,0.0155447805,-0.0025576164,-0.000606394,-0.022052389,-0.07399319,0.039714694,0.028760185,-0.0022133314,-0.0754187,0.05875045,-0.038424496,-0.011353538,0.044196308,0.0015419427,0.025605535,0.02659932,0.013041558,-0.018847631,-0.0757002,0.0660978,-0.022199126,-0.04433413,-0.054722853,0.077527344,-0.006831897,0.03677474,-0.020664712,0.06625297,0.0635214,0.024852643,0.06747645,0.018421546,-0.014322921,0.01718653,0.088988535,0.042645164,0.010917691,-0.07101161,0.01695225,0.016914923
lanka,-0.020880274,0.07424365,0.028164303,0.006776002,-0.020562066,-0.10399494,0.033327732,0.077983916,-0.034496076,-0.026045123,-0.01937731,-0.08113546,0.013205923,0.006648699,0.0037843473,-0.04633985,0.0419699,-0.043049905,0.022019198,-0.14136818,0.01642588,0.05300943,0.05346938,-0.025380662,-0.02109531,-0.011387764,-0.06881946,-0.039605588,-0.05385017,0.037008535,0.053517174,0.056607973,0.0005034905,-0.018031318,-0.026310207,0.07797473,-0.0038517665,-0.053476125,-0.07121779,-0.10489337,0.022883357,-0.037113287,-0.024883877,-0.018911844,0.052394934,-0.019576874,-0.04119152,-0.05808044,0.004272026,0.03197282,0.014061176,-0.08463684,-0.03186414,-0.003337199,-0.07468804,0.008292998,0.058597438,-0.026582954,-0.06184947,-0.018284412,0.036769688,-0.026826879,-0.019344233,-0.023741208,-0.075004555,0.0272548,0.02765076,0.002771311,-0.095196694,0.07797758,-0.04267337,-0.0145452665,0.046895474,0.0072465166,0.011892259,0.025246022,0.00076399755,-0.023659678,-0.061206814,0.06458013,-0.027083442,-0.06986293,-0.04510952,0.07535426,0.002561787,0.040239334,-0.017078904,0.08282722,0.051568847,0.025375752,0.07588068,0.0015909123,-0.020824615,0.0361666,0.0993219,0.06490437,0.015015994,-0.05838509,0.028708661,0.029234618
mkd,-0.015608173,0.05559222,0.02454775,-0.0030640524,0.003303909,-0.05920676,0.036503337,0.034409888,-0.007493515,-0.014019604,0.0033330822,-0.053372238,0.018945346,0.020823104,0.0029153281,-0.024452843,0.025936574,-0.035449926,-0.0004960415,-0.089189574,-0.0018354164,0.044643056,0.016196042,-0.0057546543,-0.035687882,0.008273407,-0.05046132,-0.028646829,-0.026041573,0.017645767,0.050487056,0.04847453,0.0008138761,-0.0055312533,-0.030860992,0.037827544,-0.001973017,-0.049000047,-0.040749878,-0.05043853,0.017786428,-0.027183173,-0.010306626,0.0023243518,0.020043477,-0.01073829,-0.016785555,-0.018377049,0.017818062,0.025598047,0.00056917605,-0.030779557,-0.025308438,-0.0016028043,-0.04421658,0.02243035,0.029834872,-0.00851421,-0.052420966,-0.00031766147,0.026009424,-0.010171336,-0.015698455,-0.024197105,-0.04108154,0.025776427,0.022038562,0.018497758,-0.041882116,0.0452689,-0.017020354,-0.0008019621,0.02572323,0.012761534,0.019293036,0.0107921185,0.015126666,-0.013912334,-0.047341008,0.034967195,-0.012616666,-0.042899795,-0.024127888,0.04380722,-0.0055518677,0.01649699,-0.022995912,0.03998772,0.045760628,0.012384461,0.04656807,-0.0009233029,0.0050782696,0.024525126,0.05275205,0.033623006,-0.006856294,-0.035311896,0.0048446404,0.007474601
mli,-0.025702268,0.03850177,0.031691626,0.007929487,-0.012853993,-0.0355774,0.014990639,0.0520385,-0.010635239,-0.0034490307,0.0059297555,-0.046144627,0.0014370957,0.0061264816,-0.0022567785,-0.041137528,0.00889051,-0.019875702,0.004692947,-0.055964366,-0.006439099,0.041504096,0.007213482,-0.008789079,-0.00786782,0.0037374196,-0.024148097,-0.0068839337,-0.018025586,0.013743614,0.044675242,0.026096286,0.003600069,0.0006854161,-0.023751639,0.043510955,0.0020456035,-0.027615534,-0.027195469,-0.060286056,0.004726151,-0.018302113,-0.01024567,-0.003219916,0.019502556,-0.01430789,-0.004538487,-0.0243189,0.008406155,-0.00024311958,0.015905987,-0.02998896,-0.021183478,0.010447004,-0.02673841,0.02063587,0.021864219,-0.022528123,-0.031208044,-0.0051363665,0.0134920105,0.0068929656,-0.01573616,0.0017315466,-0.038789954,0.021376189,0.0038166372,-0.0071688737,-0.027341703,0.045696683,-0.019633982,0.008594197,0.02536303,0.017779725,0.015823714,0.011061086,-0.004564965,-0.006401589,-0.028496148,0.02591519,-0.0046969526,-0.024128344,-0.039433885,0.04848127,0.0018141951,0.025035009,-0.009052343,0.027241608,0.022967564,0.0006296967,0.026673801,0.011549488,0.0024653247,0.019450573,0.061403353,0.041015968,0.012999009,-0.039792847,-0.0038432197,0.0060701757
prt,-0.015984653,0.03802257,0.027630594,-0.013165952,0.008518785,-0.042193916,0.0308661,0.040085968,-0.022455186,-0.014271843,0.0112748565,-0.028074434,0.017008469,0.022803484,-0.00041577552,-0.025409566,0.016723957,-0.018397473,0.014135258,-0.06921904,0.007269174,0.03814124,0.025206512,-0.007064149,-0.011416784,-0.0144240465,-0.03896211,-0.0067510153,-0.019964922,0.0031735462,0.029639615,0.031244498,-0.0015370385,-0.014041521,-0.016989999,0.036885254,0.008253352,-0.037474625,-0.034599878,-0.038417563,0.016423868,-0.00096750265,-0.0007251535,-0.0025071884,0.030937398,-0.023547681,-0.020482788,-0.018666808,0.013078079,0.015684875,0.017798072,-0.027266413,-0.007778793,0.0009201677,-0.02957325,0.008275883,0.029008945,-0.017021572,-0.044759545,-0.020133058,0.0025636586,-0.0025569114,-0.009209458,-0.020130815,-0.023126982,0.0016543859,0.0057212864,0.007230709,-0.042950764,0.023009019,-0.010437776,-0.0026713638,0.03424054,-7.7419936e-05,-0.003651472,0.015448926,0.01506838,-0.029251337,-0.026605042,0.030699974,-0.006083619,-0.03875506,-0.009214067,0.049360625,-0.004485339,0.0286088,-0.0198941,0.029957332,0.03000355,0.0010555735,0.01766753,0.016292509,0.0019227181,0.01900749,0.04774643,0.030914152,-0.007760414,-0.030569745,0.0077948286,0.008665653
member,-0.01631084,0.075524464,0.038577985,-0.0009448143,0.004547415,-0.07519204,0.033968434,0.07005471,-0.03884573,-0.039988667,-0.0077953427,-0.08442226,-0.00013948901,0.031911157,-0.007753752,-0.057884686,0.04986112,-0.042619795,0.019093288,-0.115940355,-0.0035185071,0.065025136,0.056710202,-0.025227549,-0.022148378,0.00223232,-0.074466735,-0.025845207,-0.061039433,0.017181437,0.06108503,0.07030229,-0.005391739,-0.013142584,-0.046078127,0.06991389,-0.008294284,-0.052239444,-0.051650334,-0.098836854,0.02056174,-0.03046477,-0.010766413,-0.0127227465,0.04372268,-0.031818848,-0.029406201,-0.04018348,0.032075547,0.03311362,0.019110775,-0.05753168,-0.03230006,-0.0090664,-0.06806687,0.009343137,0.0505372,-0.035973202,-0.0811111,-0.025054028,0.029780257,-0.022660235,-0.0067981826,-0.0088908505,-0.07594467,0.017436102,0.025059719,0.00047369555,-0.07247741,0.081912406,-0.028941758,0.011710084,0.057550743,0.025071017,0.010576901,0.02135111,0.023526896,-0.022637606,-0.061252482,0.056535147,-0.041164346,-0.068435684,-0.056666926,0.10160469,-0.012571273,0.043083157,-0.022931727,0.0772293,0.038861368,0.017845426,0.057846457,-0.0057873516,-0.0047202413,0.03524847,0.093949415,0.051402077,0.0046512736,-0.06792982,0.017877104,0.018539006
pak,-0.014918519,0.04807282,0.0060521634,-0.006489429,-0.0001909332,-0.04725511,0.0075565362,0.029473942,-0.024861593,-0.0020676989,-0.008899183,-0.031498022,-0.006215166,0.016898284,-8.343956e-05,-0.032795902,0.02987673,-0.030751988,0.002246559,-0.0699146,0.01017938,0.03864646,0.027636468,-0.01732845,-0.011137877,-0.0006695545,-0.03781017,-0.033184785,-0.029923974,0.020875946,0.04016543,0.034257237,0.016784195,-0.006605024,-0.019913064,0.0465874,-0.008827549,-0.04047496,-0.035975,-0.038359884,0.014804856,-0.025776004,-0.02071222,-0.009608045,0.017236903,-0.018053023,-0.010027273,-0.016710406,0.01295415,0.01612569,0.016416242,-0.041041333,-0.030526355,-0.0009470167,-0.017302757,0.01977628,0.03447655,-0.0009813868,-0.024512403,-0.0056374925,0.01765735,-0.015646076,0.0011365965,-0.006982506,-0.026674623,0.02285596,0.0047675506,0.013850898,-0.02525666,0.028121881,-0.01934617,-0.008390443,0.03204314,0.017286556,0.021558732,-0.0050580585,0.0031037033,-0.0204144,-0.03439895,0.038186662,-0.014185887,-0.028531935,-0.03844229,0.035633486,-0.011784377,0.011492343,-0.001551753,0.03482248,0.017876366,0.014465576,0.026699252,0.011105353,-0.0027928043,0.019349694,0.042904448,0.027444832,-0.0020231311,-0.039201465,0.016719583,0.00814699
pakistan,-0.010719754,0.038725562,0.015927773,-0.012332139,-0.01549269,-0.049959127,0.019397734,0.042720914,-0.007452546,-0.01572116,0.0019045671,-0.03797793,0.015557631,0.010170217,-0.0064590513,-0.01823914,0.0099030975,-0.033272162,0.0022602836,-0.05788641,0.0053543765,0.031414006,0.017910598,-0.010570063,-0.019876195,0.011317224,-0.03996449,-0.016751459,-0.016956907,0.02076428,0.032385487,0.039929856,0.017921615,-0.009930624,-0.0215325,0.033285312,0.005759281,-0.027901787,-0.018986827,-0.04962715,0.0051618028,-0.010702857,-0.010320743,-0.017834203,0.018821761,-0.0032486953,-0.0035690544,-0.02077294,0.016434012,0.02151871,0.020152207,-0.028765662,-0.014559363,-0.0066531864,-0.040802214,-0.00083272596,0.030258102,-0.020448314,-0.02648934,-0.01715533,0.024013914,-0.016174503,0.0026056934,-0.0032281608,-0.03295842,0.012352964,0.01447421,0.006335475,-0.044182137,0.038751613,-0.02596399,0.003473589,0.016763743,0.006611404,0.024388092,0.0076914723,0.017205538,-0.027594991,-0.023949519,0.026118368,-0.01802837,-0.041042376,-0.014670436,0.05178924,0.0036669096,0.02485723,0.00023389733,0.02983248,0.017039029,0.01501039,0.03192425,0.0029333353,0.009885215,0.015265209,0.038968764,0.0148747945,0.0047740997,-0.04175409,0.0012173369,0.014567181
oss,-0.019699357,0.031039758,0.020855479,0.0046635577,-0.003797508,-0.02524815,0.020196075,0.027429314,-0.015525024,-0.020266443,0.0020289947,-0.016969724,-0.0016569152,0.009163862,0.0007558392,-0.019555908,0.025815558,-0.0032037557,0.009710873,-0.037543587,0.007146937,0.021078,0.010407974,-0.013799579,-0.00869685,0.003994295,-0.02885602,-0.017149718,-0.021758154,0.018540075,0.013291067,0.02417293,0.0144058755,0.0011657538,-0.0133800255,0.013947861,-0.016881956,-0.026782682,-0.024792176,-0.031308554,-0.0014903032,0.00011541118,-0.012557915,-0.0091691315,0.016133614,-0.027304664,-0.0075010927,-0.013725375,0.0019482649,0.020596689,-0.006388179,-0.037684307,-0.009148502,-0.00062388397,-0.01726682,-0.000959327,0.0216943,0.0036888965,-0.029057026,-0.0011609148,0.0031296022,-0.0053745406,-0.0103876805,-0.00044223925,-0.021868346,0.017560434,0.007882464,-0.008864194,-0.019140504,0.028952153,-0.0018591083,-0.0113572255,0.032264035,-0.0011520141,0.007086919,0.00012078136,0.018170819,-0.00087598234,-0.017159821,0.011114599,-0.025939358,-0.012508205,-0.026423981,0.021404887,0.006903648,0.019658167,0.003985707,0.016345117,0.023965703,-0.0016799024,0.025652342,0.008875726,0.0046099154,0.0056621907,0.03925474,0.0048390673,-0.000811349,-0.015235624,0.020453168,0.012661675
omn,-0.0023981216,0.039190102,0.0059940824,-0.005088436,0.00038324032,-0.048386216,0.02902134,0.020983467,-0.008922392,-0.02612138,0.0055690156,-0.038829904,-0.0088789575,0.005708604,-0.009445855,-0.02169705,0.009102954,-0.02874758,0.011962076,-0.07161337,0.0076549347,0.020344434,0.011575561,-0.020172877,-0.02427166,-0.008960269,-0.047464762,-0.010528926,-0.036850534,0.01425809,0.034584504,0.042977713,-0.0048140287,-0.0026259366,-0.009549324,0.027228236,0.0038273472,-0.04144273,-0.025795894,-0.05656735,0.0012201145,-0.0044675367,-0.009230164,0.000981112,0.017770603,-0.015933061,-0.018436609,-0.01757114,0.01567495,0.004034344,-0.0020120924,-0.03391089,-0.018803932,-0.016094288,-0.039368246,-0.0007689727,0.024360394,-0.0174128,-0.037581928,-0.003024852,0.019992433,0.0073323436,-0.009744875,-0.018584702,-0.033972792,0.005998945,0.020211801,0.0007910308,-0.0474682,0.039462186,-0.009687334,0.0048566284,0.016243149,0.0019772802,0.014539402,0.0002728328,0.01516115,-0.017727958,-0.022119323,0.038266756,-0.019782363,-0.01575421,-0.034216885,0.054994535,-0.010995903,0.019178364,-0.013561446,0.024930203,0.025559017,0.013838782,0.023352714,0.0069725225,-0.014073247,0.020614889,0.040256772,0.02444838,-0.00772088,-0.035386883,0.019605387,0.01786337
oman,-0.008373797,0.032948278,0.011678802,0.008056515,0.0089422455,-0.04670691,0.016717864,0.04618462,-0.023616757,-0.0041814437,-0.0044898335,-0.052201033,-0.008629104,0.01022146,0.005833484,-0.03177075,0.034949217,-0.030409602,0.015866261,-0.07072757,0.00903316,0.024231974,0.030704735,-0.025854317,-0.0078151515,-0.005044149,-0.050292626,-0.021746771,-0.0135579575,0.0029132895,0.03555505,0.04117953,0.0016114741,-0.0005661164,-0.022113994,0.048187993,-0.005457626,-0.038035054,-0.030336775,-0.038819242,0.006882663,-0.026084343,-0.0146547435,-0.0008109679,0.038333572,-0.012456332,-0.0029883326,-0.010554092,0.0036048559,0.021191627,0.013992068,-0.033536773,-0.036457255,-0.01178073,-0.04465214,0.00711487,0.013021213,-0.021033205,-0.0366471,-0.007848843,0.01384952,-0.014524049,0.0026114644,-0.018311415,-0.027934426,0.022739107,-0.0034402143,0.008714451,-0.04531291,0.025953943,-0.0053955666,-0.007319106,0.03401531,0.018088482,0.02294115,0.013637601,0.009430149,-0.032324858,-0.03974729,0.02542783,-0.022573384,-0.038221233,-0.01453624,0.040196434,-0.015830755,0.015713157,-0.011803357,0.025796998,0.03639734,-0.00036445007,0.01948865,0.004368772,-0.0072825504,0.007232019,0.050452262,0.02180917,-8.721015e-05,-0.038049232,0.0019282168,-0.0024038379
o,-0.033321973,0.059576087,0.024434362,0.001979986,-0.0062108785,-0.07409162,0.029549273,0.07012739,-0.034612168,-0.023492087,-0.0061115716,-0.066849634,0.0159186,0.009960331,-0.0096163,-0.050213575,0.04206825,-0.039597493,0.021638818,-0.115715675,-0.005759685,0.038653683,0.043358624,-0.02445222,-0.017477095,0.009396628,-0.07311045,-0.021007903,-0.0467169,0.022331016,0.047031287,0.055313226,0.0053529856,-0.01752607,-0.02639736,0.0575387,0.003145149,-0.03842769,-0.043137968,-0.075623795,0.014772942,-0.03164834,-0.008520731,-0.010732108,0.037601277,-0.02353487,-0.025543043,-0.038429677,0.016740127,0.017494036,0.00096244074,-0.06559773,-0.042292573,0.008019386,-0.041020587,0.023979822,0.03987019,-0.01626469,-0.065355234,-0.010910439,0.013227428,-0.010654847,-0.012391811,-0.004358302,-0.06264103,0.024814926,0.016522545,0.003998727,-0.055638444,0.06826433,-0.021760618,-0.0073522553,0.03676707,0.016482154,0.025496399,0.009037144,0.0038468938,-0.034369722,-0.063540876,0.041152976,-0.016809037,-0.049116414,-0.047976974,0.08121709,-0.019880408,0.025038738,-0.024492675,0.05895746,0.045146175,0.012121911,0.06068026,-0.0026350762,-0.015586048,0.01859071,0.08949969,0.033028703,-0.002585564,-0.06312065,0.009625808,0.010905669
